
# ALGORITHM_SETUP
# algorithm: hc_rs_16384
# algorithm(class): aitoa.algorithms.HillClimberWithRestarts
# failsBeforeRestart: 16384
# failsBeforeRestartStrategy: 16384
# END_ALGORITHM_SETUP

# BEGIN_LOG
# fbest;consumedFEs;consumedTimeMS
,list(job=4L,start=263L,end=283L)
,list(job=46L,start=283L,end=374L)
,list(job=19L,start=374L,end=434L)
,list(job=36L,start=434L,end=529L)
,list(job=18L,start=529L,end=612L)
,list(job=14L,start=612L,end=649L)
,list(job=44L,start=649L,end=684L)
,list(job=29L,start=684L,end=732L)
,list(job=24L,start=732L,end=797L)
,list(job=27L,start=797L,end=808L)
,list(job=2L,start=808L,end=900L)
,list(job=15L,start=900L,end=918L)
,list(job=43L,start=918L,end=945L)
,list(job=10L,start=945L,end=973L)
,list(job=7L,start=973L,end=1057L)
,list(job=21L,start=1057L,end=1067L)
,list(job=47L,start=1067L,end=1083L)
,list(job=49L,start=1083L,end=1181L)
,list(job=45L,start=1181L,end=1208L)
,list(job=28L,start=1208L,end=1257L)
,list(job=8L,start=1257L,end=1297L)
,list(job=35L,start=1297L,end=1328L)
,list(job=9L,start=1328L,end=1348L)
,list(job=26L,start=1348L,end=1398L)
,list(job=38L,start=1398L,end=1414L)
,list(job=39L,start=1419L,end=1435L)
,list(job=1L,start=1435L,end=1505L)
,list(job=42L,start=1505L,end=1528L)
,list(job=11L,start=1528L,end=1540L)
,list(job=40L,start=1540L,end=1625L)
,list(job=17L,start=1625L,end=1657L)
,list(job=23L,start=1661L,end=1702L)
,list(job=3L,start=1702L,end=1721L)
,list(job=22L,start=1721L,end=1733L)
,list(job=31L,start=1790L,end=1810L)
,list(job=16L,start=1810L,end=1825L)
,list(job=6L,start=1825L,end=1923L)
,list(job=20L,start=1923L,end=1991L)
,list(job=33L,start=2088L,end=2108L)
,list(job=41L,start=2108L,end=2202L)
,list(job=32L,start=2202L,end=2293L)
,list(job=34L,start=2293L,end=2315L)
,list(job=13L,start=2321L,end=2366L)
,list(job=48L,start=2366L,end=2375L)
,list(job=25L,start=2446L,end=2538L)
,list(job=12L,start=2634L,end=2684L)
)
,list( list(job=5L,start=0L,end=41L)
,list(job=26L,start=41L,end=125L)
,list(job=47L,start=125L,end=167L)
,list(job=9L,start=167L,end=200L)
,list(job=13L,start=200L,end=264L)
,list(job=19L,start=330L,end=359L)
,list(job=44L,start=359L,end=400L)
,list(job=39L,start=400L,end=468L)
,list(job=49L,start=468L,end=487L)
,list(job=14L,start=487L,end=559L)
,list(job=7L,start=559L,end=584L)
,list(job=4L,start=584L,end=625L)
,list(job=35L,start=625L,end=672L)
,list(job=34L,start=672L,end=767L)
,list(job=37L,start=767L,end=831L)
,list(job=27L,start=831L,end=929L)
,list(job=2L,start=929L,end=1025L)
,list(job=15L,start=1025L,end=1029L)
,list(job=8L,start=1029L,end=1047L)
,list(job=36L,start=1047L,end=1114L)
,list(job=21L,start=1114L,end=1182L)
,list(job=38L,start=1182L,end=1207L)
,list(job=45L,start=1208L,end=1249L)
,list(job=17L,start=1249L,end=1312L)
,list(job=16L,start=1312L,end=1369L)
,list(job=1L,start=1369L,end=1428L)
,list(job=30L,start=1428L,end=1461L)
,list(job=28L,start=1461L,end=1530L)
,list(job=6L,start=1530L,end=1574L)
,list(job=20L,start=1585L,end=1647L)
,list(job=24L,start=1647L,end=1674L)
,list(job=40L,start=1674L,end=1745L)
,list(job=18L,start=1745L,end=1818L)
,list(job=3L,start=1818L,end=1894L)
,list(job=11L,start=1894L,end=1987L)
,list(job=31L,start=1987L,end=1995L)
,list(job=43L,start=1995L,end=2004L)
,list(job=0L,start=2004L,end=2081L)
,list(job=46L,start=2081L,end=2107L)
,list(job=23L,start=2107L,end=2134L)
,list(job=10L,start=2134L,end=2160L)
,list(job=48L,start=2160L,end=2241L)
,list(job=33L,start=2241L,end=2328L)
,list(job=32L,start=2328L,end=2424L)
,list(job=41L,start=2424L,end=2468L)
,list(job=42L,start=2468L,end=2561L)
,list(job=22L,start=2561L,end=2578L)
,list(job=12L,start=2603L,end=2634L)
,list(job=25L,start=2707L,end=2768L)
,list(job=29L,start=2834L,end=2875L)
)
,list( list(job=15L,start=0L,end=93L)
,list(job=45L,start=93L,end=165L)
,list(job=48L,start=165L,end=199L)
,list(job=27L,start=230L,end=271L)
,list(job=5L,start=271L,end=289L)
,list(job=0L,start=289L,end=329L)
,list(job=7L,start=329L,end=380L)
,list(job=14L,start=380L,end=465L)
,list(job=16L,start=465L,end=537L)
,list(job=1L,start=537L,end=617L)
,list(job=21L,start=617L,end=697L)
,list(job=38L,start=697L,end=724L)
,list(job=18L,start=724L,end=753L)
,list(job=19L,start=753L,end=816L)
,list(job=36L,start=816L,end=821L)
,list(job=49L,start=821L,end=834L)
,list(job=47L,start=834L,end=868L)
,list(job=30L,start=868L,end=893L)
,list(job=31L,start=893L,end=918L)
,list(job=9L,start=918L,end=990L)
,list(job=37L,start=990L,end=1073L)
,list(job=2L,start=1073L,end=1150L)
,list(job=43L,start=1150L,end=1247L)
,list(job=44L,start=1247L,end=1265L)
,list(job=6L,start=1265L,end=1318L)
,list(job=10L,start=1318L,end=1338L)
,list(job=17L,start=1338L,end=1417L)
,list(job=34L,start=1417L,end=1485L)
,list(job=8L,start=1485L,end=1547L)
,list(job=35L,start=1547L,end=1588L)
,list(job=4L,start=1588L,end=1592L)
,list(job=22L,start=1592L,end=1622L)
,list(job=11L,start=1622L,end=1675L)
,list(job=20L,start=1675L,end=1723L)
,list(job=28L,start=1723L,end=1778L)
,list(job=39L,start=1778L,end=1780L)
,list(job=40L,start=1780L,end=1877L)
,list(job=24L,start=1877L,end=1951L)
,list(job=46L,start=1951L,end=2042L)
,list(job=33L,start=2108L,end=2152L)
,list(job=3L,start=2152L,end=2237L)
,list(job=29L,start=2237L,end=2238L)
,list(job=41L,start=2238L,end=2322L)
,list(job=23L,start=2322L,end=2358L)
,list(job=32L,start=2424L,end=2448L)
,list(job=26L,start=2448L,end=2472L)
,list(job=12L,start=2506L,end=2603L)
,list(job=13L,start=2603L,end=2612L)
,list(job=25L,start=2612L,end=2707L)
,list(job=42L,start=2707L,end=2797L)
)
,list( list(job=14L,start=743L,end=813L)
,list(job=15L,start=1107L,end=1174L)
,list(job=7L,start=1174L,end=1219L)
,list(job=45L,start=1249L,end=1301L)
,list(job=37L,start=1301L,end=1390L)
,list(job=19L,start=1433L,end=1459L)
,list(job=5L,start=1459L,end=1478L)
,list(job=47L,start=1478L,end=1545L)
,list(job=2L,start=1545L,end=1629L)
,list(job=1L,start=1629L,end=1715L)
,list(job=27L,start=1751L,end=1815L)
,list(job=8L,start=1815L,end=1851L)
,list(job=40L,start=1877L,end=1974L)
,list(job=18L,start=1974L,end=1992L)
,list(job=30L,start=1997L,end=2071L)
,list(job=20L,start=2071L,end=2140L)
,list(job=11L,start=2169L,end=2229L)
,list(job=46L,start=2229L,end=2251L)
,list(job=0L,start=2262L,end=2278L)
,list(job=6L,start=2278L,end=2362L)
,list(job=43L,start=2362L,end=2412L)
,list(job=39L,start=2412L,end=2453L)
,list(job=10L,start=2453L,end=2477L)
,list(job=24L,start=2477L,end=2565L)
,list(job=32L,start=2565L,end=2576L)
,list(job=28L,start=2576L,end=2604L)
,list(job=36L,start=2604L,end=2613L)
,list(job=3L,start=2613L,end=2681L)
,list(job=4L,start=2681L,end=2697L)
,list(job=16L,start=2697L,end=2737L)
,list(job=17L,start=2737L,end=2758L)
,list(job=31L,start=2758L,end=2849L)
,list(job=26L,start=2849L,end=2949L)
,list(job=9L,start=2949L,end=2971L)
,list(job=41L,start=2971L,end=3001L)
,list(job=29L,start=3001L,end=3024L)
,list(job=49L,start=3024L,end=3058L)
,list(job=44L,start=3058L,end=3114L)
,list(job=23L,start=3114L,end=3139L)
,list(job=12L,start=3139L,end=3203L)
,list(job=35L,start=3203L,end=3255L)
,list(job=21L,start=3255L,end=3280L)
,list(job=48L,start=3280L,end=3356L)
,list(job=33L,start=3356L,end=3394L)
,list(job=13L,start=3394L,end=3493L)
,list(job=42L,start=3493L,end=3515L)
,list(job=22L,start=3515L,end=3552L)
,list(job=25L,start=3552L,end=3610L)
,list(job=34L,start=3610L,end=3632L)
,list(job=38L,start=3671L,end=3690L)
)
,list( list(job=7L,start=1057L,end=1117L)
,list(job=47L,start=1117L,end=1203L)
,list(job=5L,start=1205L,end=1234L)
,list(job=36L,start=1234L,end=1264L)
,list(job=19L,start=1398L,end=1433L)
,list(job=37L,start=1433L,end=1524L)
,list(job=14L,start=1524L,end=1607L)
,list(job=49L,start=1607L,end=1659L)
,list(job=17L,start=1666L,end=1691L)
,list(job=9L,start=1691L,end=1760L)
,list(job=38L,start=1760L,end=1835L)
,list(job=28L,start=1858L,end=1903L)
,list(job=27L,start=1903L,end=1911L)
,list(job=1L,start=1911L,end=1989L)
,list(job=44L,start=1989L,end=2027L)
,list(job=31L,start=2027L,end=2063L)
,list(job=40L,start=2063L,end=2103L)
,list(job=16L,start=2103L,end=2144L)
,list(job=2L,start=2144L,end=2158L)
,list(job=46L,start=2158L,end=2207L)
,list(job=15L,start=2207L,end=2224L)
,list(job=45L,start=2224L,end=2238L)
,list(job=11L,start=2238L,end=2327L)
,list(job=18L,start=2327L,end=2368L)
,list(job=20L,start=2368L,end=2447L)
,list(job=6L,start=2447L,end=2470L)
,list(job=0L,start=2470L,end=2521L)
,list(job=21L,start=2521L,end=2603L)
,list(job=33L,start=2603L,end=2618L)
,list(job=10L,start=2618L,end=2660L)
,list(job=23L,start=2660L,end=2748L)
,list(job=24L,start=2748L,end=2840L)
,list(job=4L,start=2840L,end=2879L)
,list(job=39L,start=2879L,end=2945L)
,list(job=43L,start=2945L,end=2968L)
,list(job=26L,start=2968L,end=3038L)
,list(job=22L,start=3038L,end=3132L)
,list(job=32L,start=3132L,end=3198L)
,list(job=3L,start=3198L,end=3276L)
,list(job=13L,start=3276L,end=3298L)
,list(job=41L,start=3298L,end=3317L)
,list(job=8L,start=3317L,end=3332L)
,list(job=30L,start=3332L,end=3415L)
,list(job=12L,start=3415L,end=3500L)
,list(job=35L,start=3500L,end=3539L)
,list(job=42L,start=3539L,end=3626L)
,list(job=29L,start=3626L,end=3682L)
,list(job=25L,start=3682L,end=3771L)
,list(job=48L,start=3771L,end=3781L)
,list(job=34L,start=3781L,end=3850L)
)
,list( list(job=14L,start=813L,end=858L)
,list(job=47L,start=1203L,end=1228L)
,list(job=37L,start=1228L,end=1234L)
,list(job=49L,start=1440L,end=1452L)
,list(job=2L,start=1452L,end=1501L)
,list(job=7L,start=1501L,end=1590L)
,list(job=45L,start=1590L,end=1632L)
,list(job=39L,start=1780L,end=1790L)
,list(job=18L,start=1818L,end=1868L)
,list(job=44L,start=1868L,end=1906L)
,list(job=17L,start=1906L,end=1992L)
,list(job=5L,start=1992L,end=2006L)
,list(job=40L,start=2006L,end=2014L)
,list(job=20L,start=2014L,end=2042L)
,list(job=8L,start=2042L,end=2135L)
,list(job=11L,start=2146L,end=2169L)
,list(job=19L,start=2169L,end=2191L)
,list(job=4L,start=2191L,end=2270L)
,list(job=28L,start=2270L,end=2329L)
,list(job=3L,start=2329L,end=2342L)
,list(job=21L,start=2342L,end=2375L)
,list(job=48L,start=2375L,end=2471L)
,list(job=43L,start=2471L,end=2502L)
,list(job=27L,start=2502L,end=2528L)
,list(job=15L,start=2528L,end=2563L)
,list(job=23L,start=2563L,end=2627L)
,list(job=6L,start=2627L,end=2672L)
,list(job=32L,start=2672L,end=2713L)
,list(job=22L,start=2713L,end=2731L)
,list(job=9L,start=2731L,end=2778L)
,list(job=1L,start=2778L,end=2808L)
,list(job=35L,start=2808L,end=2867L)
,list(job=34L,start=2867L,end=2920L)
,list(job=24L,start=2920L,end=3003L)
,list(job=41L,start=3003L,end=3050L)
,list(job=29L,start=3050L,end=3114L)
,list(job=26L,start=3114L,end=3118L)
,list(job=30L,start=3118L,end=3203L)
,list(job=42L,start=3203L,end=3212L)
,list(job=10L,start=3212L,end=3312L)
,list(job=12L,start=3312L,end=3350L)
,list(job=16L,start=3350L,end=3431L)
,list(job=33L,start=3450L,end=3539L)
,list(job=0L,start=3539L,end=3631L)
,list(job=36L,start=3631L,end=3651L)
,list(job=25L,start=3651L,end=3662L)
,list(job=46L,start=3662L,end=3667L)
,list(job=38L,start=3667L,end=3671L)
,list(job=13L,start=3751L,end=3758L)
,list(job=31L,start=3758L,end=3807L)
)
,list( list(job=15L,start=1029L,end=1107L)
,list(job=5L,start=1107L,end=1205L)
,list(job=47L,start=1228L,end=1327L)
,list(job=19L,start=1327L,end=1398L)
,list(job=21L,start=1398L,end=1426L)
,list(job=38L,start=1426L,end=1498L)
,list(job=37L,start=1524L,end=1572L)
,list(job=14L,start=1607L,end=1664L)
,list(job=49L,start=1664L,end=1713L)
,list(job=36L,start=1713L,end=1783L)
,list(job=28L,start=1783L,end=1858L)
,list(job=35L,start=1858L,end=1872L)
,list(job=2L,start=1872L,end=1931L)
,list(job=39L,start=1931L,end=2019L)
,list(job=7L,start=2019L,end=2044L)
,list(job=18L,start=2044L,end=2073L)
,list(job=44L,start=2073L,end=2124L)
,list(job=11L,start=2128L,end=2146L)
,list(job=8L,start=2146L,end=2223L)
,list(job=20L,start=2223L,end=2315L)
,list(job=30L,start=2315L,end=2348L)
,list(job=4L,start=2348L,end=2429L)
,list(job=0L,start=2429L,end=2440L)
,list(job=3L,start=2440L,end=2533L)
,list(job=48L,start=2533L,end=2612L)
,list(job=24L,start=2612L,end=2685L)
,list(job=41L,start=2685L,end=2726L)
,list(job=43L,start=2726L,end=2788L)
,list(job=25L,start=2788L,end=2860L)
,list(job=22L,start=2860L,end=2953L)
,list(job=46L,start=2953L,end=2984L)
,list(job=32L,start=2984L,end=3019L)
,list(job=13L,start=3019L,end=3068L)
,list(job=42L,start=3068L,end=3135L)
,list(job=34L,start=3135L,end=3148L)
,list(job=27L,start=3148L,end=3154L)
,list(job=1L,start=3154L,end=3247L)
,list(job=16L,start=3247L,end=3279L)
,list(job=31L,start=3279L,end=3369L)
,list(job=6L,start=3369L,end=3408L)
,list(job=33L,start=3408L,end=3450L)
,list(job=26L,start=3450L,end=3518L)
,list(job=40L,start=3518L,end=3588L)
,list(job=12L,start=3588L,end=3623L)
,list(job=45L,start=3623L,end=3694L)
,list(job=10L,start=3694L,end=3726L)
,list(job=17L,start=3726L,end=3761L)
,list(job=9L,start=3761L,end=3783L)
,list(job=23L,start=3783L,end=3849L)
,list(job=29L,start=3849L,end=3861L)
)
,list( list(job=37L,start=1073L,end=1113L)
,list(job=2L,start=1350L,end=1360L)
,list(job=15L,start=1360L,end=1380L)
,list(job=14L,start=1380L,end=1388L)
,list(job=44L,start=1388L,end=1453L)
,list(job=49L,start=1453L,end=1498L)
,list(job=36L,start=1498L,end=1519L)
,list(job=38L,start=1519L,end=1580L)
,list(job=47L,start=1580L,end=1605L)
,list(job=1L,start=1715L,end=1732L)
,list(job=21L,start=1732L,end=1783L)
,list(job=19L,start=1783L,end=1792L)
,list(job=18L,start=1868L,end=1967L)
,list(job=45L,start=1967L,end=1977L)
,list(job=28L,start=1977L,end=2015L)
,list(job=4L,start=2015L,end=2059L)
,list(job=30L,start=2071L,end=2127L)
,list(job=35L,start=2127L,end=2155L)
,list(job=31L,start=2155L,end=2164L)
,list(job=43L,start=2185L,end=2199L)
,list(job=17L,start=2199L,end=2290L)
,list(job=0L,start=2290L,end=2364L)
,list(job=33L,start=2364L,end=2421L)
,list(job=8L,start=2421L,end=2511L)
,list(job=10L,start=2511L,end=2552L)
,list(job=32L,start=2576L,end=2667L)
,list(job=22L,start=2667L,end=2696L)
,list(job=48L,start=2696L,end=2764L)
,list(job=26L,start=2764L,end=2819L)
,list(job=39L,start=2819L,end=2840L)
,list(job=11L,start=2840L,end=2893L)
,list(job=12L,start=2893L,end=2978L)
,list(job=9L,start=2978L,end=3025L)
,list(job=3L,start=3025L,end=3075L)
,list(job=16L,start=3075L,end=3160L)
,list(job=25L,start=3160L,end=3236L)
,list(job=5L,start=3236L,end=3262L)
,list(job=29L,start=3262L,end=3293L)
,list(job=42L,start=3293L,end=3311L)
,list(job=46L,start=3311L,end=3380L)
,list(job=24L,start=3380L,end=3422L)
,list(job=6L,start=3422L,end=3511L)
,list(job=34L,start=3511L,end=3581L)
,list(job=41L,start=3581L,end=3603L)
,list(job=40L,start=3603L,end=3638L)
,list(job=27L,start=3638L,end=3644L)
,list(job=23L,start=3644L,end=3736L)
,list(job=13L,start=3736L,end=3751L)
,list(job=7L,start=3751L,end=3848L)
,list(job=20L,start=3848L,end=3858L)
)
), prefix.job="");
# END_BEST_Y
